-5.554291605949401855e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.267233371734619141e-01,6.796416640281677246e-01,3.267233371734619141e-01
-5.561907887458801270e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.665947616100311279e-01,7.035206556320190430e-01,3.665947616100311279e-01
-5.577083826065063477e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.905591666698455811e-01,7.228512763977050781e-01,3.905591666698455811e-01
-5.599706172943115234e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.067104160785675049e-01,7.380361557006835938e-01,4.067104160785675049e-01
-5.629605650901794434e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.184846282005310059e-01,7.501491308212280273e-01,4.184846282005310059e-01
-5.666559934616088867e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.274955689907073975e-01,7.601421475410461426e-01,4.274955689907073975e-01
-5.710293650627136230e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.345554113388061523e-01,7.687187194824218750e-01,4.345554113388061523e-01
-5.760482549667358398e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.400931000709533691e-01,7.763685584068298340e-01,4.400931000709533691e-01
-5.816753506660461426e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.443417489528656006e-01,7.834261655807495117e-01,4.443417489528656006e-01
-5.878691077232360840e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.474273622035980225e-01,7.901181578636169434e-01,4.474273622035980225e-01
-5.945838093757629395e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.494124650955200195e-01,7.965986132621765137e-01,4.494124650955200195e-01
-6.017701625823974609e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.503178298473358154e-01,8.029727339744567871e-01,4.503178298473358154e-01
-6.093755364418029785e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.501322805881500244e-01,8.093129396438598633e-01,4.501322805881500244e-01
-6.173446774482727051e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.488158822059631348e-01,8.156702518463134766e-01,4.488158822059631348e-01
-6.256200075149536133e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.462997615337371826e-01,8.220815658569335938e-01,4.462997615337371826e-01
-6.341419816017150879e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.424825906753540039e-01,8.285743594169616699e-01,4.424825906753540039e-01
-6.428500413894653320e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.372247159481048584e-01,8.351716995239257812e-01,4.372247159481048584e-01
-6.516826748847961426e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.303379058837890625e-01,8.418942093849182129e-01,4.303379058837890625e-01
-6.605781912803649902e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.215732812881469727e-01,8.487629890441894531e-01,4.215732812881469727e-01
-6.694749593734741211e-01,0.000000000000000000e+00,-1.000000000000000000e+00,4.106022119522094727e-01,8.558016419410705566e-01,4.106022119522094727e-01
-6.783123016357421875e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.969898223876953125e-01,8.630381822586059570e-01,3.969898223876953125e-01
-6.870304346084594727e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.801586925983428955e-01,8.705057501792907715e-01,3.801586925983428955e-01
-6.955714225769042969e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.593355417251586914e-01,8.782421350479125977e-01,3.593355417251586914e-01
-7.038790583610534668e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.334803879261016846e-01,8.862850069999694824e-01,3.334803879261016846e-01
-7.118995189666748047e-01,0.000000000000000000e+00,-1.000000000000000000e+00,3.011881411075592041e-01,8.946575522422790527e-01,3.011881411075592041e-01
-7.195816636085510254e-01,0.000000000000000000e+00,-1.000000000000000000e+00,2.605713605880737305e-01,9.033327102661132812e-01,2.605713605880737305e-01
-7.268772125244140625e-01,0.000000000000000000e+00,-1.000000000000000000e+00,2.091537863016128540e-01,9.121501445770263672e-01,2.091537863016128540e-01
-7.337408661842346191e-01,0.000000000000000000e+00,-1.000000000000000000e+00,1.438872963190078735e-01,9.206312894821166992e-01,1.438872963190078735e-01
-7.401308417320251465e-01,0.000000000000000000e+00,-1.000000000000000000e+00,6.159194558858871460e-02,9.276059269905090332e-01,6.159194558858871460e-02
-7.460086345672607422e-01,0.000000000000000000e+00,-1.000000000000000000e+00,-3.962548822164535522e-02,9.305940866470336914e-01,-3.962548822164535522e-02
-7.513393759727478027e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.576052159070968628e-01,9.252822399139404297e-01,-1.576052159070968628e-01
-7.550919055938720703e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.833655178546905518e-01,9.063382744789123535e-01,-2.833655178546905518e-01
